Atoll,island,atoll_official,indicator_full,value,sex_modifier,population_modifier,indicator,indicator2,value2,index
Thiladhunmathee Uthuruburi,Hoarafushi,Haa Alif Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,161,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,161,"Hoarafushi, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Hoarafushi,Haa Alif Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),33.07134220072551,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),33.07134220072551,"Hoarafushi, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Hoarafushi,Haa Alif Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),29.866989117291414,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),29.866989117291414,"Hoarafushi, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Hoarafushi,Haa Alif Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),15.114873035066505,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),15.114873035066505,"Hoarafushi, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Hoarafushi,Haa Alif Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),60.39903264812576,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),60.39903264812576,"Hoarafushi, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Hoarafushi,Haa Alif Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),6.952841596130592,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),6.952841596130592,"Hoarafushi, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Hoarafushi,Haa Alif Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),22.430471584038695,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),22.430471584038695,"Hoarafushi, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Hoarafushi,Haa Alif Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),9.73397823458283,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),9.73397823458283,"Hoarafushi, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Hoarafushi,Haa Alif Atoll,Area (in hectare),69.022371,NA,NA,Area (in hectare),Area (in hectare),69.022371,"Hoarafushi, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Hoarafushi,Haa Alif Atoll,Area (in sq km),0.69022371,NA,NA,Area (in sq km),Area (in sq km),0.69022371,"Hoarafushi, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Hoarafushi,Haa Alif Atoll,Population density Resident Maldivian Population,2396.3245191910314,NA,Resident Maldivians,Population density ,Population density ,2396.3245191910314,"Hoarafushi, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Hoarafushi,Haa Alif Atoll,Median Age Resident Maldivians,33,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,33,"Hoarafushi, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivians Population Both sexes,2699,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,2699,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),1.155363737508745,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),1.155363737508745,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Foreigners (%) (out of resident Population),6.056387051862165,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),6.056387051862165,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),88.6093640810622,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),88.6093640810622,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Dependency Ratio,69.74842767295597,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,69.74842767295597,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,61.50943396226415,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,61.50943396226415,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,8.238993710691824,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,8.238993710691824,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,1124,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,1124,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,978,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,978,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,515,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,515,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,1590,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,1590,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,322,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,322,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,709,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,709,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,131,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,131,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),41.645053723601336,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),41.645053723601336,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),36.235642830678024,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),36.235642830678024,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),19.08114116339385,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),19.08114116339385,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),58.910707669507225,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),58.910707669507225,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),11.930344572063726,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),11.930344572063726,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),26.268988514264542,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),26.268988514264542,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),4.853649499814746,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),4.853649499814746,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Area (in hectare),62.575702,NA,NA,Area (in hectare),Area (in hectare),62.575702,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Area (in sq km),0.62575702,NA,NA,Area (in sq km),Area (in sq km),0.62575702,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Population density Resident Maldivian Population,4313.175743517828,NA,Resident Maldivians,Population density ,Population density ,4313.175743517828,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Ihavandhoo,Haa Alif Atoll,Median Age Resident Maldivians,26,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,26,"Ihavandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivians Population Both sexes,967,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,967,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),-0.8747022875623659,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),-0.8747022875623659,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Foreigners (%) (out of resident Population),13.273542600896862,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),13.273542600896862,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),85.6046065259117,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),85.6046065259117,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population 2022 Dependency Ratio,67.01208981001727,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,67.01208981001727,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,50.77720207253886,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,50.77720207253886,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,16.234887737478413,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,16.234887737478413,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,327,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,327,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population 2022 Child Population (International) (0-14 yrs) Both sexes,294,Both sexes,Resident Maldivians, 2022 Child Population (International) (0-14 yrs) Both sexes, 2022 Child Population (International) (0-14 yrs) Both sexes,294,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population 2022 Adolescent Population (International) (10-19 yrs) Both sexes,154,Both sexes,Resident Maldivians, 2022 Adolescent Population (International) (10-19 yrs) Both sexes, 2022 Adolescent Population (International) (10-19 yrs) Both sexes,154,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population 2022 Working Age Population (15-64 yrs) Both sexes,579,Both sexes,Resident Maldivians, 2022 Working Age Population (15-64 yrs) Both sexes, 2022 Working Age Population (15-64 yrs) Both sexes,579,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population 2022 Youth Population (International) (15-24 yrs) Both sexes,74,Both sexes,Resident Maldivians, 2022 Youth Population (International) (15-24 yrs) Both sexes, 2022 Youth Population (International) (15-24 yrs) Both sexes,74,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population 2022 Youth Population (National) (18-35 yrs) Both sexes,190,Both sexes,Resident Maldivians, 2022 Youth Population (National) (18-35 yrs) Both sexes, 2022 Youth Population (National) (18-35 yrs) Both sexes,190,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population 2022 Elderly Population  (65+ yrs) Both sexes,94,Both sexes,Resident Maldivians, 2022 Elderly Population  (65+ yrs) Both sexes, 2022 Elderly Population  (65+ yrs) Both sexes,94,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population (%) Child Population (0-17 yrs),33.81592554291623,NA,Resident Maldivians, (%) Child Population (0-17 yrs), (%) Child Population (0-17 yrs),33.81592554291623,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population (%) Child Population (International) (0-14 yrs),30.403309203722856,NA,Resident Maldivians, (%) Child Population (International) (0-14 yrs), (%) Child Population (International) (0-14 yrs),30.403309203722856,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population (%) Adolescent Population (International) (10-19 yrs),15.92554291623578,NA,Resident Maldivians, (%) Adolescent Population (International) (10-19 yrs), (%) Adolescent Population (International) (10-19 yrs),15.92554291623578,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population (%) Working Age Population (15-64 yrs),59.87590486039297,NA,Resident Maldivians, (%) Working Age Population (15-64 yrs), (%) Working Age Population (15-64 yrs),59.87590486039297,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population (%) Youth Population (International) (15-24 yrs),7.652533609100311,NA,Resident Maldivians, (%) Youth Population (International) (15-24 yrs), (%) Youth Population (International) (15-24 yrs),7.652533609100311,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population (%) Youth Population (National) (18-35 yrs),19.648397104446744,NA,Resident Maldivians, (%) Youth Population (National) (18-35 yrs), (%) Youth Population (National) (18-35 yrs),19.648397104446744,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Resident Maldivian Population (%) Elderly Population  (65+ yrs),9.720785935884178,NA,Resident Maldivians, (%) Elderly Population  (65+ yrs), (%) Elderly Population  (65+ yrs),9.720785935884178,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Area (in hectare),203.365844,NA,NA,Area (in hectare),Area (in hectare),203.365844,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Area (in sq km),2.03365844,NA,NA,Area (in sq km),Area (in sq km),2.03365844,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Population density Resident Maldivian Population,475.4977438590917,NA,Resident Maldivians,Population density ,Population density ,475.4977438590917,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Kelaa,Haa Alif Atoll,Median Age Resident Maldivians,34,NA,Resident Maldivians,Median Age Resident Maldivians,Median Age Resident Maldivians,34,"Kelaa, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Maarandhoo,Haa Alif Atoll,Resident Maldivians Population Both sexes,620,Both sexes,Resident Maldivians,Resident Maldivians Population Both sexes,Resident Maldivians Population Both sexes,620,"Maarandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Maarandhoo,Haa Alif Atoll,Growth Rate (for Resident Maldivian Population - 2014 to 2022),-0.5335020833762619,NA,Resident Maldivians,Growth Rate (for  - 2014 to 2022),Growth Rate (for  - 2014 to 2022),-0.5335020833762619,"Maarandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Maarandhoo,Haa Alif Atoll,Resident Foreigners (%) (out of resident Population),7.18562874251497,NA,NA,Resident Foreigners (%) (out of resident Population),Resident Foreigners (%) (out of resident Population),7.18562874251497,"Maarandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Maarandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Sex Ratio (males per 100 female),87.87878787878788,NA,Resident Maldivians, 2022 Sex Ratio (males per 100 female), 2022 Sex Ratio (males per 100 female),87.87878787878788,"Maarandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Maarandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Dependency Ratio,80.23255813953489,NA,Resident Maldivians, 2022 Dependency Ratio, 2022 Dependency Ratio,80.23255813953489,"Maarandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Maarandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Child Dependency Ratio,64.53488372093024,NA,Resident Maldivians, 2022 Child Dependency Ratio, 2022 Child Dependency Ratio,64.53488372093024,"Maarandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Maarandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Aged-Dependency Ratio,15.69767441860465,NA,Resident Maldivians, 2022 Aged-Dependency Ratio, 2022 Aged-Dependency Ratio,15.69767441860465,"Maarandhoo, Thiladhunmathee Uthuruburi"
Thiladhunmathee Uthuruburi,Maarandhoo,Haa Alif Atoll,Resident Maldivian Population 2022 Child Population (0-17 yrs) Both sexes,258,Both sexes,Resident Maldivians, 2022 Child Population (0-17 yrs) Both sexes, 2022 Child Population (0-17 yrs) Both sexes,258,"Maarandhoo, Thiladhunmathee Uthuruburi"
