Population,Administration,Indicator,Gender ,Geography,Pcode,Island,Atoll Official,Value,Sort Order,sort order-2,Atoll Local Names
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV001003005,Feevah,Shaviyani Atoll,37,3,3,Miladhunmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV001003004,Feydhoo,Shaviyani Atoll,39,3,3,Miladhunmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV001003007,Foakaidhoo,Shaviyani Atoll,43,3,3,Miladhunmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV001003015,Funadhoo,Shaviyani Atoll,37,3,3,Miladhunmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV001003003,Goidhoo,Shaviyani Atoll,36,3,3,Miladhunmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV001003001,Kaditheemu,Shaviyani Atoll,40,3,3,Miladhunmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV001003013,Komandoo,Shaviyani Atoll,33,3,3,Miladhunmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV001003011,Lhaimagu,Shaviyani Atoll,38,3,3,Miladhunmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV001003014,Maaugoodhoo,Shaviyani Atoll,36,3,3,Miladhunmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV001003010,Maroshi,Shaviyani Atoll,34,3,3,Miladhunmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,Milandhoo,Milandhoo,Shaviyani Atoll,41,3,3,Miladhunmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV001003008,Narudhoo,Shaviyani Atoll,38,3,3,Miladhunmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV001003002,Noomaraa,Shaviyani Atoll,37,3,3,Miladhunmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002004012,Fodhdhoo,Noonu Atoll,29,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002004001,Hebadhoo,Noonu Atoll,39,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002004011,Holhudhoo,Noonu Atoll,35,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002004002,Kedhikolhudhoo,Noonu Atoll,39,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002004004,Kudafari,Noonu Atoll,42,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002004005,Landhoo,Noonu Atoll,40,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002004007,Lhohi,Noonu Atoll,38,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002004006,Maafaru,Noonu Atoll,33,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002004003,Maalhendhoo,Noonu Atoll,39,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002004009,Magoodhoo,Noonu Atoll,39,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002004010,Manadhoo,Noonu Atoll,35,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002004008,Miladhoo,Noonu Atoll,39,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002004013,Velidhoo,Noonu Atoll,34,6,6,Miladhunmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002006004,Agolhitheemu,Raa Atoll,34,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002006001,Alifushi,Raa Atoll,38,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,Dhuvaafaru,Dhuvaafaru,Raa Atoll,38,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002006013,Fainu,Raa Atoll,34,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002006005,Hulhudhuffaaru,Raa Atoll,37,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002006012,Iguraidhoo,Raa Atoll,39,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002006010,Innamaadhoo,Raa Atoll,35,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002006015,Kinolhas,Raa Atoll,42,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002006008,Maakurathu,Raa Atoll,37,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002006011,Maduvvari,Raa Atoll,36,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002006014,Meedhoo,Raa Atoll,35,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002006003,Rasgetheemu,Raa Atoll,36,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002006009,Rasmaadhoo,Raa Atoll,33,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002006006,Ugoofaaru,Raa Atoll,37,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002006002,Vaadhoo,Raa Atoll,36,7,7,Maalhosmadulu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002007006,Dharavandhoo,Baa Atoll,35,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002007005,Dhonfanu,Baa Atoll,35,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002007008,Eydhafushi,Baa Atoll,36,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002007012,Fehendhoo,Baa Atoll,30,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002007011,Fulhadhoo,Baa Atoll,28,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002007013,Goidhoo,Baa Atoll,34,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002007010,Hithaadhoo,Baa Atoll,42,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002007002,Kamadhoo,Baa Atoll,33,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002007003,Kendhoo,Baa Atoll,40,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002007004,Kihaadhoo,Baa Atoll,44,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002007001,Kudarikilu,Baa Atoll,36,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002007007,Maalhoss,Baa Atoll,41,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002007009,Thulhaadhoo,Baa Atoll,34,4,4,Maalhosmadulu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002005001,Hinnavaru,Lhaviyani Atoll,33,5,5,Faadhippolhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002005003,Kurendhoo,Lhaviyani Atoll,35,5,5,Faadhippolhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002005002,Naifaru,Lhaviyani Atoll,35,5,5,Faadhippolhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV002005004,Olhuvelifushi,Lhaviyani Atoll,38,5,5,Faadhippolhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004009003,Dhiffushi,Kaafu Atoll,37,10,10,Malé Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004009002,Gaafaru,Kaafu Atoll,42,10,10,Malé Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004009007,Gulhi,Kaafu Atoll,34,10,10,Malé Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004009009,Guraidhoo,Kaafu Atoll,30,10,10,Malé Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004009006,Himmafushi,Kaafu Atoll,22,10,10,Malé Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004009005,Huraa,Kaafu Atoll,34,10,10,Malé Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004009001,Kaashidhoo,Kaafu Atoll,37,10,10,Malé Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004009008,Maafushi,Kaafu Atoll,23,10,10,Malé Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004009004,Thulusdhoo,Kaafu Atoll,33,10,10,Malé Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004010003,Felidhoo,Vaavu Atoll,34,11,11,Felidhe Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004010001,Fulidhoo,Vaavu Atoll,29,11,11,Felidhe Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004010004,Keyodhoo,Vaavu Atoll,35,11,11,Felidhe Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004010005,Rakeedhoo,Vaavu Atoll,6,11,11,Felidhe Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004013008,Dhiggaru,Meemu Atoll,35,15,15,Meemu (M)
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004013007,Kolhufushi,Meemu Atoll,36,15,15,Meemu (M)
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004013009,Maduvvari,Meemu Atoll,31,15,15,Meemu (M)
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004013004,Mulah,Meemu Atoll,35,15,15,Meemu (M)
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004013005,Muli,Meemu Atoll,33,15,15,Meemu (M)
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004013006,Naalaafushi,Meemu Atoll,30,15,15,Meemu (M)
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004013001,Raimandhoo,Meemu Atoll,18,15,15,Meemu (M)
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004013003,Veyvah,Meemu Atoll,33,15,15,Meemu (M)
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004011002,Biledhdhoo,Faafu Atoll,42,14,14,Nilandhe Atholhu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004011004,Dharaboodhoo,Faafu Atoll,43,14,14,Nilandhe Atholhu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004011001,Feeali,Faafu Atoll,42,14,14,Nilandhe Atholhu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004011003,Magoodhoo,Faafu Atoll,43,14,14,Nilandhe Atholhu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004011005,Nilandhoo,Faafu Atoll,41,14,14,Nilandhe Atholhu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004012002,Badidhoo,Dhaal Atoll,40,13,13,Nilandhe Atholhu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004012004,Hulhudheli,Dhaal Atoll,36,13,13,Nilandhe Atholhu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004012008,Kudahuvadhoo,Dhaal Atoll,38,13,13,Nilandhe Atholhu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004012007,Maaeboodhoo,Dhaal Atoll,32,13,13,Nilandhe Atholhu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004012001,Meedhoo,Dhaal Atoll,36,13,13,Nilandhe Atholhu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004012003,Ribudhoo,Dhaal Atoll,35,13,13,Nilandhe Atholhu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004014001,Buruni,Thaa Atoll,38,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004014004,Dhiyamigili,Thaa Atoll,42,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004014009,Gaadhiffushi,Thaa Atoll,31,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004014005,Guraidhoo,Thaa Atoll,37,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004014008,Hirilandhoo,Thaa Atoll,33,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004014006,Kadoodhoo,Thaa Atoll,36,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004014012,Kibidhoo,Thaa Atoll,39,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004014003,Madifushi,Thaa Atoll,38,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004014013,Omadhoo,Thaa Atoll,35,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004014010,Thimarafushi,Thaa Atoll,36,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004014007,Vandhoo,Thaa Atoll,31,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004014011,Veymandoo,Thaa Atoll,38,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004014002,Vilufushi,Thaa Atoll,38,16,16,Kolhumadulu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004015002,Dhabidhoo,Laamu Atoll,37,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004015008,Fonadhoo,Laamu Atoll,36,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,Gamu,Gamu,Laamu Atoll,38,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004015011,Hithadhoo,Seenu Atoll,36,21,21,Addu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004015001,Isdhoo,Laamu Atoll,36,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004015005,Kalhaidhoo,Laamu Atoll,38,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004015012,Kunahandhoo,Laamu Atoll,36,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004015003,Maabaidhoo,Laamu Atoll,41,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004015010,Maamendhoo,Laamu Atoll,33,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004015007,Maavah,Laamu Atoll,36,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV004015004,Mundhoo,Laamu Atoll,34,17,17,Hadhdhummathi Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005016005,Dhaandhoo,Gaaf Alif Atoll,31,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005016006,Dhevvadhoo,Gaaf Alif Atoll,30,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005016009,Gemanafushi,Gaaf Alif Atoll,39,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005016010,Kanduhulhudhoo,Gaaf Alif Atoll,36,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005016007,Kodey,Gaaf Alif Atoll,34,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005016001,Kolamaafushi,Gaaf Alif Atoll,28,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005016003,Maamendhoo,Gaaf Alif Atoll,36,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005016004,Nilandhoo,Gaaf Alif Atoll,32,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005016002,Viligili,Gaaf Alif Atoll,35,18,18,Huvadhu Atholhu Uthuruburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005017009,Fares,Gaaf Dhaal Atoll,31,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005017007,Fiyoari,Gaaf Dhaal Atoll,37,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005017004,Gadhdhoo,Gaaf Dhaal Atoll,32,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005017002,Hoadedhdhoo,Gaaf Dhaal Atoll,38,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005017001,Madeveli,Gaaf Dhaal Atoll,36,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005017003,Nadallaa,Gaaf Dhaal Atoll,29,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005017005,Rathafandhoo,Gaaf Dhaal Atoll,27,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005017010,Thinadhoo,Gaaf Dhaal Atoll,40,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005017006,Vaadhoo,Gaaf Dhaal Atoll,22,19,19,Huvadhu Atholhu Dhekunuburi
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005018001,Foammulah,Gnaviyani Atoll,35,20,20,Fuvahmulah
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005019004,Feydhoo,Seenu Atoll,30,21,21,Addu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005019002,Hithadhoo,Seenu Atoll,32,21,21,Addu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005019006,Hulhudhoo,Seenu Atoll,26,21,21,Addu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005019003,Maradhoo,Seenu Atoll,32,21,21,Addu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005019005,Maradhoo-Feydhoo,Seenu Atoll,33,21,21,Addu Atholhu
Maldivians,Administrative Islands,Child Population (0-17 yrs)%,,Atoll,MV005019001,Meedhoo,Seenu Atoll,31,21,21,Addu Atholhu
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001001016,Baarah,Haa Alif Atoll,34,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001001010,Dhidhdhoo,Haa Alif Atoll,36,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001001011,Filladhoo,Haa Alif Atoll,27,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001001006,Hoarafushi,Haa Alif Atoll,30,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001001007,Ihavandhoo,Haa Alif Atoll,36,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001001008,Kelaa,Haa Alif Atoll,30,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001001012,Maarandhoo,Haa Alif Atoll,36,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001001005,Mulhadhoo,Haa Alif Atoll,27,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001001015,Muraidhoo,Haa Alif Atoll,39,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001001013,Thakandhoo,Haa Alif Atoll,17,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001001001,Thurakunu,Haa Alif Atoll,25,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001001002,Uligamu,Haa Alif Atoll,29,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001001014,Utheemu,Haa Alif Atoll,33,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001001009,Vashafaru,Haa Alif Atoll,31,1,1,Thiladhunmathee Uthuruburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001002004,Finey,Haa Dhaal Atoll,32,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001002003,Hanimaadhoo,Haa Dhaal Atoll,31,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001002006,Hirimaradhoo,Haa Dhaal Atoll,23,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001002012,Kulhudhuffushi,Haa Dhaal Atoll,33,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001002013,Kumundhoo,Haa Dhaal Atoll,29,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001002010,Kuribi,Haa Dhaal Atoll,32,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001002017,Makunudhoo,Haa Dhaal Atoll,36,2,2,Thiladhunmathee Dhekunuburi
Maldivians,Administrative Islands,Child Population (International) (0-14 yrs)%,,Atoll,MV001002005,Naivaadhoo,Haa Dhaal Atoll,34,2,2,Thiladhunmathee Dhekunuburi
