dataset,indicator,atoll_official,island,value,atoll_official_name,adm1_pcode,local_names,adm2_pcode,indicator2,value2
Employment,NEET rate (15-24 years) (%),Shaviyani Atoll,Milandhoo,27.559055118110237,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003016,NEET rate (15-24 years) (%),27.559055118110237
Employment,NEET rate (18-35 years) (%),Shaviyani Atoll,Milandhoo,8.843537414965986,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003016,NEET rate (18-35 years) (%),8.843537414965986
Employment,Labour force participation rate (%),Shaviyani Atoll,Narudhoo,58.4,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003008,Labour force participation rate (%),58.4
Employment,Employment-to-population ratio (%),Shaviyani Atoll,Narudhoo,56.266666666666666,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003008,Employment-to-population ratio (%),56.266666666666666
Employment,Unemployment rate (%),Shaviyani Atoll,Narudhoo,3.65296803652968,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003008,Unemployment rate (%),3.65296803652968
Employment,Combined rate of unemployment and potential labour force (%),Shaviyani Atoll,Narudhoo,23.272727272727273,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003008,Combined rate of unemployment and potential labour force (%),23.272727272727273
Employment,Inactivity rate (%),Shaviyani Atoll,Narudhoo,41.6,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003008,Inactivity rate (%),41.6
Employment,Youth unemployment rate (15-24 years) (%),Shaviyani Atoll,Narudhoo,13.636363636363637,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003008,Youth unemployment rate (15-24 years) (%),13.636363636363637
Employment,Youth unemployment rate (18-35years) (%),Shaviyani Atoll,Narudhoo,4.807692307692308,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003008,Youth unemployment rate (18-35years) (%),4.807692307692308
Employment,NEET rate (15-24 years) (%),Shaviyani Atoll,Narudhoo,19.696969696969695,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003008,NEET rate (15-24 years) (%),19.696969696969695
Employment,NEET rate (18-35 years) (%),Shaviyani Atoll,Narudhoo,5.960264900662252,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003008,NEET rate (18-35 years) (%),5.960264900662252
Employment,Labour force participation rate (%),Shaviyani Atoll,Noomaraa,61.904761904761905,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003002,Labour force participation rate (%),61.904761904761905
Employment,Employment-to-population ratio (%),Shaviyani Atoll,Noomaraa,59.92063492063492,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003002,Employment-to-population ratio (%),59.92063492063492
Employment,Unemployment rate (%),Shaviyani Atoll,Noomaraa,3.205128205128205,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003002,Unemployment rate (%),3.205128205128205
Employment,Combined rate of unemployment and potential labour force (%),Shaviyani Atoll,Noomaraa,22.164948453608247,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003002,Combined rate of unemployment and potential labour force (%),22.164948453608247
Employment,Inactivity rate (%),Shaviyani Atoll,Noomaraa,38.095238095238095,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003002,Inactivity rate (%),38.095238095238095
Employment,Youth unemployment rate (15-24 years) (%),Shaviyani Atoll,Noomaraa,5.263157894736842,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003002,Youth unemployment rate (15-24 years) (%),5.263157894736842
Employment,Youth unemployment rate (18-35years) (%),Shaviyani Atoll,Noomaraa,4,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003002,Youth unemployment rate (18-35years) (%),4
Employment,NEET rate (15-24 years) (%),Shaviyani Atoll,Noomaraa,27.027027027027028,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003002,NEET rate (15-24 years) (%),27.027027027027028
Employment,NEET rate (18-35 years) (%),Shaviyani Atoll,Noomaraa,6.862745098039216,Miladhunmadulu Uthuruburi,MV003,Shaviyani (Sh),MV003002,NEET rate (18-35 years) (%),6.862745098039216
Employment,Labour force participation rate (%),Thaa Atoll,Buruni,79.72027972027972,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014001,Labour force participation rate (%),79.72027972027972
Employment,Employment-to-population ratio (%),Thaa Atoll,Buruni,74.82517482517483,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014001,Employment-to-population ratio (%),74.82517482517483
Employment,Unemployment rate (%),Thaa Atoll,Buruni,6.140350877192982,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014001,Unemployment rate (%),6.140350877192982
Employment,Combined rate of unemployment and potential labour force (%),Thaa Atoll,Buruni,14.056224899598394,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014001,Combined rate of unemployment and potential labour force (%),14.056224899598394
Employment,Inactivity rate (%),Thaa Atoll,Buruni,20.27972027972028,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014001,Inactivity rate (%),20.27972027972028
Employment,Youth unemployment rate (15-24 years) (%),Thaa Atoll,Buruni,16.666666666666664,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014001,Youth unemployment rate (15-24 years) (%),16.666666666666664
Employment,Youth unemployment rate (18-35years) (%),Thaa Atoll,Buruni,4.301075268817205,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014001,Youth unemployment rate (18-35years) (%),4.301075268817205
Employment,NEET rate (15-24 years) (%),Thaa Atoll,Buruni,22.22222222222222,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014001,NEET rate (15-24 years) (%),22.22222222222222
Employment,NEET rate (18-35 years) (%),Thaa Atoll,Buruni,4.807692307692308,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014001,NEET rate (18-35 years) (%),4.807692307692308
Employment,Labour force participation rate (%),Thaa Atoll,Dhiyamigili,62.019230769230774,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014004,Labour force participation rate (%),62.019230769230774
Employment,Employment-to-population ratio (%),Thaa Atoll,Dhiyamigili,58.894230769230774,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014004,Employment-to-population ratio (%),58.894230769230774
Employment,Unemployment rate (%),Thaa Atoll,Dhiyamigili,5.038759689922481,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014004,Unemployment rate (%),5.038759689922481
Employment,Combined rate of unemployment and potential labour force (%),Thaa Atoll,Dhiyamigili,11.231884057971014,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014004,Combined rate of unemployment and potential labour force (%),11.231884057971014
Employment,Inactivity rate (%),Thaa Atoll,Dhiyamigili,37.980769230769226,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014004,Inactivity rate (%),37.980769230769226
Employment,Youth unemployment rate (15-24 years) (%),Thaa Atoll,Dhiyamigili,21.73913043478261,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014004,Youth unemployment rate (15-24 years) (%),21.73913043478261
Employment,Youth unemployment rate (18-35years) (%),Thaa Atoll,Dhiyamigili,7.272727272727272,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014004,Youth unemployment rate (18-35years) (%),7.272727272727272
Employment,NEET rate (15-24 years) (%),Thaa Atoll,Dhiyamigili,27.27272727272727,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014004,NEET rate (15-24 years) (%),27.27272727272727
Employment,NEET rate (18-35 years) (%),Thaa Atoll,Dhiyamigili,8.391608391608392,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014004,NEET rate (18-35 years) (%),8.391608391608392
Employment,Labour force participation rate (%),Thaa Atoll,Gaadhiffushi,74.57627118644068,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014009,Labour force participation rate (%),74.57627118644068
Employment,Employment-to-population ratio (%),Thaa Atoll,Gaadhiffushi,71.61016949152543,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014009,Employment-to-population ratio (%),71.61016949152543
Employment,Unemployment rate (%),Thaa Atoll,Gaadhiffushi,3.977272727272727,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014009,Unemployment rate (%),3.977272727272727
Employment,Combined rate of unemployment and potential labour force (%),Thaa Atoll,Gaadhiffushi,10.106382978723405,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014009,Combined rate of unemployment and potential labour force (%),10.106382978723405
Employment,Inactivity rate (%),Thaa Atoll,Gaadhiffushi,25.42372881355932,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014009,Inactivity rate (%),25.42372881355932
Employment,Youth unemployment rate (15-24 years) (%),Thaa Atoll,Gaadhiffushi,0,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014009,Youth unemployment rate (15-24 years) (%),0
Employment,Youth unemployment rate (18-35years) (%),Thaa Atoll,Gaadhiffushi,3.75,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014009,Youth unemployment rate (18-35years) (%),3.75
Employment,NEET rate (15-24 years) (%),Thaa Atoll,Gaadhiffushi,26.08695652173913,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014009,NEET rate (15-24 years) (%),26.08695652173913
Employment,NEET rate (18-35 years) (%),Thaa Atoll,Gaadhiffushi,4.123711340206185,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014009,NEET rate (18-35 years) (%),4.123711340206185
Employment,Labour force participation rate (%),Thaa Atoll,Guraidhoo,66.74008810572687,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014005,Labour force participation rate (%),66.74008810572687
Employment,Employment-to-population ratio (%),Thaa Atoll,Guraidhoo,63.54625550660793,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014005,Employment-to-population ratio (%),63.54625550660793
Employment,Unemployment rate (%),Thaa Atoll,Guraidhoo,4.785478547854786,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014005,Unemployment rate (%),4.785478547854786
Employment,Combined rate of unemployment and potential labour force (%),Thaa Atoll,Guraidhoo,10.542635658914728,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014005,Combined rate of unemployment and potential labour force (%),10.542635658914728
Employment,Inactivity rate (%),Thaa Atoll,Guraidhoo,33.259911894273124,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014005,Inactivity rate (%),33.259911894273124
Employment,Youth unemployment rate (15-24 years) (%),Thaa Atoll,Guraidhoo,20.51282051282051,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014005,Youth unemployment rate (15-24 years) (%),20.51282051282051
Employment,Youth unemployment rate (18-35years) (%),Thaa Atoll,Guraidhoo,4.23728813559322,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014005,Youth unemployment rate (18-35years) (%),4.23728813559322
Employment,NEET rate (15-24 years) (%),Thaa Atoll,Guraidhoo,20.967741935483872,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014005,NEET rate (15-24 years) (%),20.967741935483872
Employment,NEET rate (18-35 years) (%),Thaa Atoll,Guraidhoo,4.934210526315789,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014005,NEET rate (18-35 years) (%),4.934210526315789
Employment,Labour force participation rate (%),Thaa Atoll,Hirilandhoo,67.86127167630059,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014008,Labour force participation rate (%),67.86127167630059
Employment,Employment-to-population ratio (%),Thaa Atoll,Hirilandhoo,67.28323699421965,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014008,Employment-to-population ratio (%),67.28323699421965
Employment,Unemployment rate (%),Thaa Atoll,Hirilandhoo,0.8517887563884157,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014008,Unemployment rate (%),0.8517887563884157
Employment,Combined rate of unemployment and potential labour force (%),Thaa Atoll,Hirilandhoo,9.48678071539658,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014008,Combined rate of unemployment and potential labour force (%),9.48678071539658
Employment,Inactivity rate (%),Thaa Atoll,Hirilandhoo,32.138728323699425,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014008,Inactivity rate (%),32.138728323699425
Employment,Youth unemployment rate (15-24 years) (%),Thaa Atoll,Hirilandhoo,5.617977528089887,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014008,Youth unemployment rate (15-24 years) (%),5.617977528089887
Employment,Youth unemployment rate (18-35years) (%),Thaa Atoll,Hirilandhoo,1.351351351351351,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014008,Youth unemployment rate (18-35years) (%),1.351351351351351
Employment,NEET rate (15-24 years) (%),Thaa Atoll,Hirilandhoo,22.424242424242426,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014008,NEET rate (15-24 years) (%),22.424242424242426
Employment,NEET rate (18-35 years) (%),Thaa Atoll,Hirilandhoo,7.552083333333333,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014008,NEET rate (18-35 years) (%),7.552083333333333
Employment,Labour force participation rate (%),Thaa Atoll,Kandoodhoo,73.70030581039755,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014006,Labour force participation rate (%),73.70030581039755
Employment,Employment-to-population ratio (%),Thaa Atoll,Kandoodhoo,71.55963302752293,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014006,Employment-to-population ratio (%),71.55963302752293
Employment,Unemployment rate (%),Thaa Atoll,Kandoodhoo,2.904564315352697,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014006,Unemployment rate (%),2.904564315352697
Employment,Combined rate of unemployment and potential labour force (%),Thaa Atoll,Kandoodhoo,13.653136531365314,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014006,Combined rate of unemployment and potential labour force (%),13.653136531365314
Employment,Inactivity rate (%),Thaa Atoll,Kandoodhoo,26.299694189602445,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014006,Inactivity rate (%),26.299694189602445
Employment,Youth unemployment rate (15-24 years) (%),Thaa Atoll,Kandoodhoo,5.88235294117647,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014006,Youth unemployment rate (15-24 years) (%),5.88235294117647
Employment,Youth unemployment rate (18-35years) (%),Thaa Atoll,Kandoodhoo,3.061224489795918,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014006,Youth unemployment rate (18-35years) (%),3.061224489795918
Employment,NEET rate (15-24 years) (%),Thaa Atoll,Kandoodhoo,12.903225806451612,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014006,NEET rate (15-24 years) (%),12.903225806451612
Employment,NEET rate (18-35 years) (%),Thaa Atoll,Kandoodhoo,1.8018018018018016,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014006,NEET rate (18-35 years) (%),1.8018018018018016
Employment,Labour force participation rate (%),Thaa Atoll,Kibidhoo,65.84362139917695,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014012,Labour force participation rate (%),65.84362139917695
Employment,Employment-to-population ratio (%),Thaa Atoll,Kibidhoo,60.28806584362139,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014012,Employment-to-population ratio (%),60.28806584362139
Employment,Unemployment rate (%),Thaa Atoll,Kibidhoo,8.4375,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014012,Unemployment rate (%),8.4375
Employment,Combined rate of unemployment and potential labour force (%),Thaa Atoll,Kibidhoo,22.281167108753316,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014012,Combined rate of unemployment and potential labour force (%),22.281167108753316
Employment,Inactivity rate (%),Thaa Atoll,Kibidhoo,34.15637860082305,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014012,Inactivity rate (%),34.15637860082305
Employment,Youth unemployment rate (15-24 years) (%),Thaa Atoll,Kibidhoo,31.25,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014012,Youth unemployment rate (15-24 years) (%),31.25
Employment,Youth unemployment rate (18-35years) (%),Thaa Atoll,Kibidhoo,10.20408163265306,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014012,Youth unemployment rate (18-35years) (%),10.20408163265306
Employment,NEET rate (15-24 years) (%),Thaa Atoll,Kibidhoo,18.333333333333332,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014012,NEET rate (15-24 years) (%),18.333333333333332
Employment,NEET rate (18-35 years) (%),Thaa Atoll,Kibidhoo,5.303030303030303,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014012,NEET rate (18-35 years) (%),5.303030303030303
Employment,Labour force participation rate (%),Thaa Atoll,Madifushi,71.1864406779661,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014003,Labour force participation rate (%),71.1864406779661
Employment,Employment-to-population ratio (%),Thaa Atoll,Madifushi,69.15254237288136,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014003,Employment-to-population ratio (%),69.15254237288136
Employment,Unemployment rate (%),Thaa Atoll,Madifushi,2.857142857142857,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014003,Unemployment rate (%),2.857142857142857
Employment,Combined rate of unemployment and potential labour force (%),Thaa Atoll,Madifushi,15,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014003,Combined rate of unemployment and potential labour force (%),15
Employment,Inactivity rate (%),Thaa Atoll,Madifushi,28.8135593220339,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014003,Inactivity rate (%),28.8135593220339
Employment,Youth unemployment rate (15-24 years) (%),Thaa Atoll,Madifushi,6.25,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014003,Youth unemployment rate (15-24 years) (%),6.25
Employment,Youth unemployment rate (18-35years) (%),Thaa Atoll,Madifushi,3.804347826086957,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014003,Youth unemployment rate (18-35years) (%),3.804347826086957
Employment,NEET rate (15-24 years) (%),Thaa Atoll,Madifushi,25.274725274725274,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014003,NEET rate (15-24 years) (%),25.274725274725274
Employment,NEET rate (18-35 years) (%),Thaa Atoll,Madifushi,6.349206349206349,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014003,NEET rate (18-35 years) (%),6.349206349206349
Employment,Labour force participation rate (%),Thaa Atoll,Omadhoo,65.78947368421053,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014013,Labour force participation rate (%),65.78947368421053
Employment,Employment-to-population ratio (%),Thaa Atoll,Omadhoo,64.80263157894737,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014013,Employment-to-population ratio (%),64.80263157894737
Employment,Unemployment rate (%),Thaa Atoll,Omadhoo,1.5,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014013,Unemployment rate (%),1.5
Employment,Combined rate of unemployment and potential labour force (%),Thaa Atoll,Omadhoo,5.288461538461538,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014013,Combined rate of unemployment and potential labour force (%),5.288461538461538
Employment,Inactivity rate (%),Thaa Atoll,Omadhoo,34.21052631578947,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014013,Inactivity rate (%),34.21052631578947
Employment,Youth unemployment rate (15-24 years) (%),Thaa Atoll,Omadhoo,4,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014013,Youth unemployment rate (15-24 years) (%),4
Employment,Youth unemployment rate (18-35years) (%),Thaa Atoll,Omadhoo,1.2048192771084338,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014013,Youth unemployment rate (18-35years) (%),1.2048192771084338
Employment,NEET rate (15-24 years) (%),Thaa Atoll,Omadhoo,28.8135593220339,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014013,NEET rate (15-24 years) (%),28.8135593220339
Employment,NEET rate (18-35 years) (%),Thaa Atoll,Omadhoo,9.523809523809524,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014013,NEET rate (18-35 years) (%),9.523809523809524
Employment,Labour force participation rate (%),Thaa Atoll,Thimarafushi,67.18576195773082,Kolhumadulu Atholhu,MV014,Thaa (Th),MV014010,Labour force participation rate (%),67.18576195773082
