data_id_yymmdd_iccs_sl,category,sub_category,no_of_incident,year,month,week,date,time,district,upazila,up,village_camp,specific_location_camp_block,type_of_location,longitude,latitude,cause,mechanism_used,type_of_weapon_used,nationality_of_perpetrator,victime_perpetrator_relation_vi_p,security_force_acted_on_for_seizure_detained,nationality_of_victim,children,death_bd_m,death_bd_f,death_ro_m,death_ro_f,death_unidentified,total_death,injury_bd_m,injury_bd_f,injury_ro_m,injury_ro_f,injury_unidentified,total_injured,detain_bd_m,detain_bd_f,detain_ro_m,detain_ro_f,detain_unidentified,total_detain,seize_yaba_piece,crystal_meth,seize_marijuana_kg,seize_alcohol_ltr_number_of_bottle_0_75_and_if_alcohol_can_number_can_300,opium_heroin,seize_phensidyl_btl,seize_firearm,seize_bullets,seize_illegal_goods,description,source_1,source_2,source_3,source_4,source_5,mode_of_transport,remarks,column1,column2
230312081,Movement,illegal movement,1,2023,March,23.11,2023-03-12,NA,Cox's Bazar,Ukhiya,Ukhiya Sadar,NA,Forest Road,Road,92.17835,21.20862,Political movement,NAv,NAv,Rohingya,NAp,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,The police arrested 27 Rohingyas on their way to the Upazila Jubo League conference  in Ukhiya in Cox's Bazar. The detainees are residents of Kutupalong RC Rohingya camp in Ukhiya. They bypassed the security cordon in exchange for money from the camp and came to participate in the ongoing Jubo League conference at the Ukhiya High School playground.,Dhaka Times24 (Bang.),Jagonews24 (Bang.),NA,NA,NA,L,From Camp,NA,NA
230439091,Insecurity,fire,1,2023,April,23.17,2023-04-29,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 2W,NA,Inside camp,92.160437,21.208655,NAv,NAp,NAp,NAp,NAp,NAp,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fire Incident in Camp 2W,Twitter,NA,NA,NA,NA,NA,NA,NA,NA
230205011,Death,murder,1,2023,February,23.06,2023-02-05,0.20833333333333334,Cox's Bazar,Ukhiya,Palongkhali,Camp 2E,Kutupalong camp,Inside camp,92.162588,21.208744,NAv,Shooting,Firearm,Rohingya,NAp,NAp,Rohingya,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miscreants shot dead a Rohingya youth in Ukhiya camp in Cox's Bazar early Sunday. Deceased Nurul Boshor, 35, was the son of late Abdus Salam, a resident of Kutupalong Camp-2 and worked as a night guard of an NGO working at the camp. Quoting locals, commanding officer of APBn-14 additional DIG Syed Harun Or Rashid said the miscreants shot dead a Rohingya NGO worker named Nurul Boshor in Kutupalong Camp-2 around 5 am when he was returning home after duty.",UNB (Eng.),Observer BD (eng.),Jago News24 (Eng.),Jugantor (Bang.),VOA (Banmg.),T,NGO night guard,NA,NA
230329091,Insecurity,gunshot,1,2023,March,23.13,2023-03-29,0.37013888888888885,Cox's Bazar,Ukhiya,Palongkhali,Camp 2E,NA,Inside Camp,92.167694,21.208767,Gang rivalry,Shooting,Firing,Rohingya,NAp,NAp,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 29 March 2023, a Rohingya was bullet injured at Camp-2E of Ukhia Upazila in Cox’s Bazar. Local source",UNDSS,NA,NA,NA,NA,NA,NA,NA,NA
230818091,Insecurity,gang activity,1,2023,August,23.33,2023-08-18,0,Cox's Bazar,Ukhiya,Palongkhali,Camp 2W,D,Inside camp,92.157758,21.208959,Robbery,NAp,NAp,Rohingya,NAp,APBN,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"On 17 Aug, APBN police arrested one of the suspects in the Rohingya Salim murder case, Abbas (38), along with weapons, in a raid at Ukhia Rohingya refugee camp in Cox's Bazar.",Ukhiya News (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230726011,Death,murder,1,2023,July,23.3,2023-07-26,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 2E,NA,Inside camp,92.167341,21.209141,Gang rivalry,Sharp object,NAv,Rohingya,NAp,NAp,Rohingya,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A Rohingya man was beaten to death allegedly by members of Arakan Rohingya Salvation Army (ARSA) at Kutupalong Rohingya camp in Ukhiya upazila of Cox's Bazar district on Wednesday morning.,Bangla BDnews24 (Bang.),Obsever BD (Eng.),Twitter,NA,NA,NA,RSO killed by ARSA,NA,NA
230928092,Insecurity,fire,1,2023,September,23.39,2023-09-28,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 2W,NA,Inside camp,92.159644,21.209337,NAv,NAv,NAv,NAv,NAv,NAv,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A fire incident occurred at Camp 2W.The fire was quickly extinguished using water and fire extinguishers in a joint effort by volunteers and the community.,UNDSS,Confidential,NA,NA,NA,NA,NA,NA,NA
230821021,Violence,assault,1,2023,August,23.34,2023-08-21,0.16666666666666666,Cox's Bazar,Ukhiya,Palongkhali,Camp 3,NA,Inside camp,92.148431,21.209486,Gang rivalry,Hitting,NA,Rohingya,NAp,NAp,NA,-,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Out of three victims, 1 died, seriously injured person ( Gonoshastho volunteer) has been taken to operation theatre at Sadar Hospital. IOM is taking care of his treatment. Their ambulance is ready. If required the critically injured patient will be transferred to Chittagong Medical Hospital.
 . The group was searching for their brother Head Mahji Abu Soyed but couldn't find him. The two victims have been referred to Sadar Hospital with gunshot wounds. UNHCR says that the two brothers are still alive in Sadar hospital - one is stable while the other is still in a life threatening condition- the Majhi has gone to ground. The recording is shared at ARSA telegram group where it is said, the victim was a Madrasha teacher. It also claimed that he wasn’t involved in any of the armed groups. He was shot to death in his house by RSO and Nabi Hossein. 
",UNDSS,Telegram,Telegram,Youtube,Youtube,Twitter,Not verified,NA,NA
230308011,Death,murder,1,2023,March,23.1,2023-03-08,0.625,Cox's Bazar,Ukhiya,Palongkhali,Camp 2W,NA,Inside Camp,92.158328,21.209741,Gang rivalry,Shotting,Firearm,Rohingya,NAp,NAp,Rohingya,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The camp based criminals shot and killed Head Majhi MD Hussain, also known as Kala Boda, this morning in #Rohingya camp 2. This is the second attack on him, following an earlier one on April 12, 2022, and at least a dozen other Head Majhis have been killed in the past six months.",The Daily Star (Bang.),Rising Bd (Bang.),Rising BD (Eng.),Twitter,Samakal (Bang.),T,Head Maji /ARSA,NA,NA
230106062,Drug,trade,1,2023,January,23.01,2023-01-06,NA,Cox's Bazar,Ukhiya,Rajapalong,Kutupalong RC,Kutupalong,Inside camp,92.16695,21.20991,Illicit gain,NAp,NAp,Rohingya,NAp,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,67.5,0,0,0,0,0,APBn arrested a Rohingya man in Kutupalong camp along with 90 bottler foreign alcohol,APBn Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230718091,Insecurity,weapon possession,1,2023,July,23.29,2023-07-18,NA,Cox's Bazar,Ukhiya,Palongkhali,Balur Math,NA,inside camp,92.167154,21.210034,illicit gain,NAp,NAp,Rohingya,NAp,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,APBn arrested a Rohingya man in Balurmath area with one locally made gun and one round bullet.,APBn Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230528061,Drug,trade,1,2023,May,23.22,2023-05-28,0.6875,Cox's Bazar,Ukhiya,Rajapalong,Kutupalong,NA,inside camp,92.165354,21.210668,illicit gain,NAp,NAp,NAp,NAp,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,"APNn seized 750 yaba pills in Kutupalong camp,  however no one was arrested.",APBn Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230218021,Violence,kidnapping,1,2023,February,23.07,2023-02-12,NA,Cox's Bazar,Ukhiya,Palongkhali,Kutupalong RC,NA,Inside Camp,92.165811,21.21099,Unknown,Nap,NAp,NAv,NAv,NAp,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A Rohingya boy was kidnapped by a CNG driver on last 18/2/23 while he was going to work through the main road from outside of the camp. Kidnappers demanded for huge amount and his parents couldn't pay it and tow days later , the boy was found unconscious beside the main road.",Twitter,NA,NA,NA,NA,NA,NA,NA,NA
231007011,Death,murder,1,2023,October,23.4,2023-10-07,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 3,NA,Inside camp,92.149501,21.211116,Gang rivalry,NAp,NAp,Rohingya,NAv,NAv,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A Majhi was killed in Rohingya camp 3 today,Facebook,NA,NA,NA,NA,NA,NA,NA,NA
230129091,Insecurity,gang participation,1,2023,January,23.05,2023-01-29,NA,Cox's Bazar,Ukhiya,Palongkhali,Kutupalong RC,NA,Inside camp,92.163094,21.211293,Illicit gain,NAp,NAp,Rohingya,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,"Five active members of the Arakan Rohingya Salvation Army (ARSA), including the commander, were arrested in a joint operation by the law enforcement agencies in various Rohingya camps in Ukhia, Cox's Bazar. They are Arsa Commander Dr. Rafiq (54), Member Mohammad Rafiq (20), Nurul Amin (34), Mohammad Rafiq (21) Khairul Amin (32). They are all residents of Rohingya camp in Ukhia. They are responsible for supplying medicine.",Bangla Tribune (Bang.),Rtv Online (Bang.),Dhaka Tribune (Eng.),Somoy News (Bang.),Ittefaq (Bang.),NA,ARSA,NA,NA
230623091,Insecurity,gunshot,1,2023,June,23.25,2023-06-23,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 3,Block A,Inside Camp,92.148097,21.211607,Illicit gain,Nav,Firearm,Rohingya,NAv,APBn,NA,NA,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 23 June, in the morning, three people, including the head Majhi, were shot in the camp 3. According to the police and witnesses, these three people were active in raising their voices for repatriation. That’s why, they were attacked.",Bangla Tribune (Bang.),Dhaka Tribune (Eng.),Jago News24 (Bang.),NA,NA,NA,NA,NA,NA
230924021,Violence,kidnapping,1,2023,September,23.39,2023-09-24,NA,Cox's Bazar,Ukhiya,Palongkhali,Kutupalong RC,NA,Inside camp,92.161674,21.211619,NAv,NAv,NAv,Rohingya,NAv,NAp,NA,-,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,An innocent man is abducted by Munna gang.,Twitter,NA,NA,NA,NA,NA,NA,NA,NA
230726021,Violence,kidnapping,1,2023,July,23.3,2023-07-26,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 3,NA,Inside camp,92.147759,21.21168,Rivalry,NAp,NAp,Rohingya,NAp,NAp,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 26 July 2023 at about 0200 hours, unspecified number of Rohingyas were reportedly abducted by ARSA from Camp-1W, 2W, 2E & 3 and allegedly taken to camp-5. According to the APBN Camp Commander, they carried out operation at 1000 hours to rescue the abducted personnel, but operation ended at 1500 hours without success. ",UNDSS,NA,NA,NA,NA,NA,NA,NA,NA
231002091,Insecurity,gang activity,1,2023,October,23.4,2023-10-02,NA,Cox's Bazar,Ukhiya,Palongkhali,Kutupalong,NA,Inside camp,92.163623,21.211926,Illicit gain,NAv,NAv,Rohingya,NAv,RAB,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Arsa chief's assistant held from Rohingya camp,Dhaka Tribune (Eng.),Bangla Tribune (Eng.),New Age (Eng.),NA,NA,NA,ARSA,NA,NA
230605061,Drug,trade,1,2023,June,23.23,2023-06-05,0.7395833333333334,Cox's Bazar,Ukhiya,Palongkhali,Kutupalong,NA,inside camp,92.162704,21.212412,illicit gain,NA,NA,Rohingya,NA,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1310,0,0,0,0,0,0,0,0,APBn arrested two Rohingya men in Kutupalong camp with 1310 yaba pills.,APBn Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230625061,Drug,trade,1,2023,June,23.26,2023-06-27,NA,Cox's Bazar,Teknaf,Whykong,1W,NA,inside camp,92.154882,21.212519,Illicit gain,NAv,NAv,NAv,NAv,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1000,0,0,0,0,0,0,0,0,Two Rohingya men are arrested by RAB with 1000 Yaba,RAB Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230325021,Violence,assault,1,2023,March,23.12,2023-03-24,0.16666666666666666,Cox's Bazar,Ukhiya,Rajapalong,Kutupalong RC,"1west
 
",Inside Camp,92.163133,21.212583,NAv,shooting,Gun,Rohingya,NAv,NAv,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Md Shayed was shot and seriously injured by Arsa tcriminals at the Kutupalong Register Camp on Saturday morning. He used to work in the Rohingya camp as a volunteer.,Daily Janakantha (Bang.),Twitter,Confidential,NA,NA,NA,Volunteer /ARSA,NA,NA
230121062,Drug,trade,1,2023,January,23.03,2023-01-21,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 1E,NA,Inside camp,92.16347,21.21269,Illicit gain,NAp,NAp,Rohingya,NAp,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1450,0,0,0,0,0,0,0,0,APBn arrested a Rohingya man in camp 1w with 1450 yaba pills.,APBn Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230120061,Drug,trade,1,2023,January,23.03,2023-01-20,NA,Cox's Bazar,Ukhiya,Rajapalong,Kutupalong RC,NA,Inside camp,92.16345,21.2127,Illicit gain,NAp,NAp,Rohingya,NAp,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5000,0,0,0,0,0,0,0,0,APBn arrested a Rohingya man in Kutupalong camp with 5000 yaba pills.,APBn Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230104061,Drug,trade,1,2023,January,23.01,2023-01-04,NA,Cox's Bazar,Ukhiya,Rajapalong,Kutupalong RC,Kutupalong,Inside camp,92.16147,21.21288,Illicit gain,NAp,NAp,Rohingya,NAp,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2070,0,0,0,0,0,0,0,0,APBn arrested a Rohingya man in Kutupalong camp with 2070 yaba pills.,APBn Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230116091,Insecurity,weapon possession,1,2023,January,23.03,2023-01-16,NA,Cox's Bazar,Ukhiya,Rajapalong,Kutupalong RC,NA,Inside camp,92.161229,21.213075,Illicit gain,NAp,NAp,Rohingya,NAp,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,5,0,"On 16 January, APBn arrested two Rohingya men in Kutupalong camp with 5 round of ammunitions of 7.62 Rifle.",APBn Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230722011,Death,murder,1,2023,July,23.29,2023-07-22,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 4,Outside camp,inside camp,92.142357,21.214511,Gang rivalry,NA,NA,Rohingya,NA,NA,Rohingya,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The police recovered the body of an unidentified person (youth) buried in the ground outside Camp-4.  https://dhakamail.com/country/109315,Coxsbazar Post (Bang.),Coxsbazar Journal (Bang.),Dhaka Times (Bang.),Ittefaq (Bang.),Facebook,NA,NA,Confirmed by UNHCR,NA
230815061,Drug,trade,1,2023,August,23.33,2023-08-15,NA,Cox's Bazar,Ramu,Khuniapalong,Tulabagan,Ramu Crossing Highway,Road,92.0451,21.2146,illicit gain,NAp,NAp,Bangladeshi,NAp,Police,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10000,0,0,0,0,0,0,0,0,"On 15 August 2023 in the morning, Ramu highway police conducted a special operation and arrested a drug supplier with 10,000 pieces of Yaba pill at Khunia Palong Union in Ramu Upazila of Cox’s Bazar.",Ukhiya News (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230528091,Insecurity,weapon possession,1,2023,May,23.22,2023-05-28,NA,Cox's Bazar,Ukhiya,Rajapalong,Kutupalong Bazar,NA,Marketplace,92.163824,21.214712,illicit gain,NAp,NAp,Rohingya and Bangladeshi,NAp,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,50,0,"Two criminals including a Rohingya ,man  were arrested by police with firearm and bullets. According to media reports, they were carring the consignment for a camp-based Rohingya armed group.",Daily Nayadiganta (Bang.),Bangla BDnews24 (Bang.),NA,NA,NA,NA,NA,NA,NA
230909021,Violence,assault,1,2023,September,23.36,2023-09-09,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 1E,NA,Inside camp,92.158411,21.215381,NAv,Shooting,Firearm,Rohingya,NAp,NAp,Rohingya,-,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A #Rohingya refugee namely Musa was shot by a group of illegal armed gang #ARSA with their handmade gun in Camp 1E in the evening on 09-Sep-2023. The victim was immediately curried to the Hospital and is still receiving treatment.,Twitter,Facebook,Twitter,NA,NA,NA,NA,NA,NA
230221011,Death,murder,1,2023,February,23.08,2023-02-21,0.4583333333333333,Cox's Bazar,Ukhiya,Palongkhali,camp 1E,E,Inside Camp,92.159522,21.21548,Family dispute,Nap,NAp,NAv,NAv,NAp,Rohingya,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"From the Rohingya refugee camp in Ukhia, Cox's Bazar. Police recovered the body of a Rohingya youth named Ilyach (28). The body was recovered from the E-Block of Kutupalong shelter camp (Camp-1 West) around 11 am today, Tuesday.",Ukhiya News (Bang.),Channeli online (Bang.),Prothom Alo (Bang.),NA,NA,N,NA,NA,NA
230324061,Drug,trade,1,2023,March,23.12,2023-03-24,NA,Cox's Bazar,Ukhiya,Rajapalong,Kutupalong Market,Chowdhury Filling Station,Market Place,92.163246,21.215668,Illicit gain,Nav,NAv,Rohingya,Nav,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,100000,0,0,0,0,0,0,0,0,"Rohingya youth arrested with 100,000 pieces of yaba from Kutupalong.",Ukhiya News (Bang.),Channel 24 bd,Rising BD (Eng.),NA,NA,NA,NA,NA,NA
230413061,Drug,trade,1,2023,April,23.15,2023-04-13,0.9541666666666666,Cox's Bazar,Ukhiya,Palongkhali,Camp 1E,NA,Inside Camp,92.156194,21.215809,Illicit gain,NAp,NAp,Rohingya,NAp,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12000,0,0,0,0,0,0,0,0,APBn arrested a Rohingya man with 12000 yaba pills in Lombasia camp.,APBn Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230216021,Violence,Kidnapping,1,2023,February,23.07,2023-02-16,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 1W,NA,Inside camp,92.150507,21.216194,NAv,NAp,NAp,Rohingya,NAp,NAp,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"APBN 16 recovered the Child, younger Brother of Journalist Saiful Arakani. According to Saiful and Friend of Saiful,his Brother was abducted on 8 February and 15 February, Armed-police battalions rescued him.",Facebook,NA,NA,NA,NA,NA,NA,NA,NA
230706011,Death,murder,1,2023,July,23.27,2023-07-06,0.4305555555555556,Cox's Bazar,Ukhiya,Palongkhali,Camp 1W,Block A7,Inside camp,92.150177,21.216245,illicit gain,"firearm, knife",NAv,Rohingya,NAv,NAv,Rohingya,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On 6 July, at 10:30 am, Sub Majhi Ebadullah of Kutupalong 1/West 9 Block, Ukhiya was stabbed to death by terrorists. Kalerkantha report claimed that ARSA killed the Sub Majhi (Ebadullah). According to this source, there will be repeating visits of the ICC prosecutors, and at some stage, some Rohingya must be summoned to ICC. 
Jubaer, the present chairman of ARSPH, were present there.",BDnews24 (Eng.),UNDSS,Kalerkantho (Bang.),NA,Facebook,T,NA,NA,NA
230215061,Drug,trade,1,2023,February,23.07,2023-02-15,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 1E,NA,Inside camp,92.152882,21.216317,Illicit gain,NAp,NAp,Rohingya,NAp,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3400,0,0,0,0,0,0,0,0,"On 15 February, APBn arrested a Rohingya man in Canp 1E with 3400 yaba pills.",APBn Facebook Post,NA,NA,NA,NA,NA,NA,NA,NA
230927061,Drug,trade,1,2023,September,23.39,2023-09-27,0.3263888888888889,Cox's Bazar,Ukhiya,Palongkhali,Camp 1E,NA,Inside camp,92.153381,21.216572,Illicit gain,NAv,NAv,Rohingya,NAv,APBn,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,750,0,0,0,0,0,0,0,0,APBn arrested a Rohingya man in camp 1W with 750 yaba pills.,APBN Facebook Page,NA,NA,NA,NA,NA,NA,NA,NA
230104021,Violence,assault,1,2023,January,23.01,2023-01-04,0.5208333333333334,Cox's Bazar,Ukhiya,Rajapalong,Camp 1E,Camp 1E,Inside camp,92.1571,21.21675,Power dominance,Shooting,Firearm,Rohingya,NAp,NAp,NA,NA,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Due to the dominance of the camps miscreants shot and injured Head Maji Jahangir Alam (27) and his younger bother Syaid Alam (22) in Camp 1W.  the targeted majhis were allegedly working with the gov law enforcement agencies aka APBN in the camps. I hear it a lot in the camps but barely any newspaper talks about it. Even if we don't write it in our reports, our database should record the links I think. ""According to the sources, Arsa terrorists have been targeting and killing camp attendants in the Rohingya camp lately. Since, they are advocating for repatriation and supporting government law enforcement.."" . Also one of them died already according to one Protection staff, no newspaper covered that as of now.",Rising BD (Eng.),Daily Janakantha (Bang.),NA,NA,NA,NA,ARSA,NA,NA
231008062,Drug,trade,1,2023,October,23.41,2023-10-08,0.6875,Cox's Bazar,Ukhiya,Palongkhali,Camp 1E,NA,Inside camp,92.154754,21.217049,Illicit gain,NAv,NAv,Rohingya,NA,RAB,NA,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,50700,0,0,0,0,0,0,0,0,"On 08 October 2023 at about 2000 hours, Rapid Action Battalion (RAB) conducted an operation and arrested a lady drug dealer with 50 700 pieces yaba tablet at Kutupalong Rohingya camp in Ukhiya Upazila of Cox’s Baza. Detained Women was a residence of Camp-1/E, Block-D/11 in Kutupalong Rohingya camp.",Coxbangla (Bang.),Rising BD (Eng.),NA,NA,NA,NA,NA,NA,NA
230305091,Insecurity,weapon possession,1,2023,March,23.1,2023-03-05,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 1E,NA,Inside Camp,92.152302,21.217382,Illicit Gain,NAv,NAv,Rohingya,NAp,APBn,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,Rohingyas were arrested along with foreign pistols during raids on Rohingya camps.,Ukhiya News (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230705011,Death,murder,1,2023,July,23.27,2023-07-05,0.034722222222222224,Cox's Bazar,Ukhiya,Palongkhali,Camp 1E,Block B-3,Inside camp,92.152298,21.217524,Illicit gain,NAp,NAp,Rohingya,NAp,NAp,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pro ARSA social APBn and RSO killed an innocent Rohingya in Rohingya camp,Ukhiya. Date—5th July,2023. On 5/7/2023, at about 12:50am, an innocent from Camp(1)/Block-B3 named Soyed Kasim son of Mustafa Kam, 45 years old has been killed by RSO and APBn(14) Name: Soyad kasim.",Facebook,NA,NA,NA,NA,N,NA,NA,NA
230918022,Violence,assault,1,2023,September,23.38,2023-09-18,NA,Cox's Bazar,Ukhiya,Palongkhali,Camp 1E,NA,Inside camp,92.152568,21.217576,Gang rivalry,NAv,NAv,Rohingya,NAv,NAp,Rohingya,-,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RSO and its allied groups have beaten three people who residents of camp(1) those returned after working from out side the camp,Facebook,NA,NA,NA,NA,NA,RSO,NA,NA
230506062,Drug,trade,1,2023,May,23.18,2023-05-06,NA,Cox's Bazar,Ukhiya,Rajapalong,Kutupalong road,NA,Road,92.159252,21.218661,Illicit gain,NAp,NAp,Rohingya and Bangladeshi,NAv,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,80000,0,0,0,0,0,0,0,0,"On 06 May 2023 at 2000hrs Rapid Action Battalion (RAB) conducted an operation and arrested three drug dealers including a Rohingya with 80,000 pieces of Yaba tablet in Kutupalong Purbopara area of Ukhia Upazila in Cox’s Bazar.",Amader Shomoy (Bang.),NA,NA,NA,NA,NA,NA,NA,NA
230806061,Drug,trade,1,2023,August,23.32,2023-08-06,0.125,Cox's Bazar,Ukhiya,Ukhiya Sadar,Paschim Anjuman Para,NA,Road,92.17268,21.218793,Illicit gain,NAp,NAp,NAp,NAp,BGB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045,0,0,0,0,0,0,0,1.045 kg crystal meth recovered in Cox’s Bazar: BGB,Daily Sun (Eng.),TBS News (Eng.),NA,NA,NA,NA,NA,NA,NA
230713091,Insecurity,weapon possession,1,2023,July,23.28,2023-07-13,NA,Cox's Bazar,Ukhiya,Palongkhali,Kutupalong,NA,Marketplace,92.163074,21.221478,illicit gain,NAp,NAp,Bangladeshi,NAp,Police,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,50,0,"Police arrested a Bangladeshi couple in Kutupalong area with a locally made gun and 50 rounds of ammunition. According to media reports, the criminals have acknowledged that they came here to deliver the arm and ammunitions inside the camps.",Coxsbazarjournal (Bang.),Shomoyer Alo (bang.),NA,NA,NA,NA,NA,NA,NA
230128062,Drug,trade,1,2023,January,23.04,2023-01-28,NA,Cox's Bazar,Ukhiya,Rajapalong,Kutupalong Bazar,NA,Road,92.162815,21.222373,Illicit gain,NAp,NAp,Rohingya and Bangladeshi,NAp,RAB,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,7.2,0,0,0,0,0,RAB arrested two smugglers including one Rohingya in Ukhiya along with  24 cans of beer.,RAB Facebook Page,CBNBD (Bang.),NA,NA,NA,NA,NA,NA,NA
