area_of_origin,area_of_destination,year,sex,migrants,origin_iso,destination_iso,origin_population_2020,destination_population_2020
Iran,El Salvador,2020,male,12,IRN,SLV,87290193,6292731
Iran,Estonia,2020,female,75,IRN,EST,87290193,1329522
Iran,Estonia,2020,male,141,IRN,EST,87290193,1329522
Iran,Finland,2020,female,3325,IRN,FIN,87290193,5529543
Iran,Finland,2020,male,4286,IRN,FIN,87290193,5529543
Iran,France,2020,female,12705,IRN,FRA,87290193,67571107
Iran,France,2020,male,13364,IRN,FRA,87290193,67571107
Iran,Georgia,2020,female,52,IRN,GEO,87290193,3722716
Iran,Georgia,2020,male,69,IRN,GEO,87290193,3722716
Iran,Germany,2020,female,63287,IRN,DEU,87290193,83160871
Iran,Germany,2020,male,89303,IRN,DEU,87290193,83160871
Iran,Greece,2020,female,2320,IRN,GRC,87290193,10698599
Iran,Greece,2020,male,2364,IRN,GRC,87290193,10698599
Iran,Guatemala,2020,female,5,IRN,GTM,87290193,16858333
Iran,Guatemala,2020,male,13,IRN,GTM,87290193,16858333
Iran,Hungary,2020,female,1800,IRN,HUN,87290193,9750149
Iran,Hungary,2020,male,2325,IRN,HUN,87290193,9750149
Iran,Iceland,2020,female,61,IRN,ISL,87290193,366463
Iran,Iceland,2020,male,105,IRN,ISL,87290193,366463
Iran,India,2020,female,1193,IRN,IND,87290193,1396387127
Iran,India,2020,male,1001,IRN,IND,87290193,1396387127
Iran,Iraq,2020,female,6676,IRN,IRQ,87290193,42556984
Iran,Iraq,2020,male,7864,IRN,IRQ,87290193,42556984
Iran,Ireland,2020,female,174,IRN,IRL,87290193,4985382
Iran,Ireland,2020,male,334,IRN,IRL,87290193,4985382
Iran,Israel,2020,female,26246,IRN,ISR,87290193,9215100
Iran,Israel,2020,male,24562,IRN,ISR,87290193,9215100
Iran,Italy,2020,female,8708,IRN,ITA,87290193,59438851
Iran,Italy,2020,male,9821,IRN,ITA,87290193,59438851
Iran,Japan,2020,female,2997,IRN,JPN,87290193,126261000
Iran,Japan,2020,male,2414,IRN,JPN,87290193,126261000
Iran,Jordan,2020,female,46,IRN,JOR,87290193,10928721
Iran,Jordan,2020,male,47,IRN,JOR,87290193,10928721
Iran,Latvia,2020,female,14,IRN,LVA,87290193,1900449
Iran,Latvia,2020,male,32,IRN,LVA,87290193,1900449
Iran,Libya,2020,female,108,IRN,LBY,87290193,6653942
Iran,Libya,2020,male,331,IRN,LBY,87290193,6653942
Iran,Liechtenstein,2020,female,6,IRN,LIE,87290193,38756
Iran,Liechtenstein,2020,male,7,IRN,LIE,87290193,38756
Iran,Lithuania,2020,female,22,IRN,LTU,87290193,2794885
Iran,Lithuania,2020,male,38,IRN,LTU,87290193,2794885
Iran,Luxembourg,2020,female,497,IRN,LUX,87290193,630419
Iran,Luxembourg,2020,male,577,IRN,LUX,87290193,630419
Iran,Malta,2020,female,36,IRN,MLT,87290193,515332
Iran,Malta,2020,male,51,IRN,MLT,87290193,515332
Iran,Mexico,2020,female,104,IRN,MEX,87290193,125998302
Iran,Mexico,2020,male,208,IRN,MEX,87290193,125998302
Iran,Namibia,2020,female,11,IRN,NAM,87290193,2489098
Iran,Namibia,2020,male,19,IRN,NAM,87290193,2489098
Iran,Nauru,2020,female,88,IRN,NRU,87290193,12315
Iran,Nauru,2020,male,268,IRN,NRU,87290193,12315
Iran,Netherlands,2020,female,16036,IRN,NLD,87290193,17441500
Iran,Netherlands,2020,male,18773,IRN,NLD,87290193,17441500
Iran,New Zealand,2020,female,2453,IRN,NZL,87290193,5090200
Iran,New Zealand,2020,male,2298,IRN,NZL,87290193,5090200
Iran,Norway,2020,female,8634,IRN,NOR,87290193,5379475
Iran,Norway,2020,male,9745,IRN,NOR,87290193,5379475
Iran,Pakistan,2020,female,906,IRN,PAK,87290193,227196741
Iran,Pakistan,2020,male,1242,IRN,PAK,87290193,227196741
Iran,Panama,2020,female,23,IRN,PAN,87290193,4294396
Iran,Panama,2020,male,76,IRN,PAN,87290193,4294396
Iran,Peru,2020,female,32,IRN,PER,87290193,33304756
Iran,Peru,2020,male,75,IRN,PER,87290193,33304756
Iran,Philippines,2020,female,355,IRN,PHL,87290193,112190977
Iran,Philippines,2020,male,267,IRN,PHL,87290193,112190977
Iran,Poland,2020,female,82,IRN,POL,87290193,37899070
Iran,Poland,2020,male,219,IRN,POL,87290193,37899070
Iran,Portugal,2020,female,319,IRN,PRT,87290193,10297081
Iran,Portugal,2020,male,421,IRN,PRT,87290193,10297081
Iran,Romania,2020,female,367,IRN,ROU,87290193,19265250
Iran,Romania,2020,male,1149,IRN,ROU,87290193,19265250
Iran,Russian Federation,2020,female,695,IRN,RUS,87290193,145245148
Iran,Russian Federation,2020,male,1315,IRN,RUS,87290193,145245148
Iran,Serbia,2020,female,5,IRN,SRB,87290193,6899126
Iran,Serbia,2020,male,60,IRN,SRB,87290193,6899126
Iran,Slovakia,2020,female,48,IRN,SVK,87290193,5458827
Iran,Slovakia,2020,male,120,IRN,SVK,87290193,5458827
Iran,Slovenia,2020,female,58,IRN,SVN,87290193,2102419
Iran,Slovenia,2020,male,103,IRN,SVN,87290193,2102419
Iran,South Africa,2020,female,379,IRN,ZAF,87290193,58801927
Iran,South Africa,2020,male,468,IRN,ZAF,87290193,58801927
Iran,Spain,2020,female,3372,IRN,ESP,87290193,47365655
Iran,Spain,2020,male,4575,IRN,ESP,87290193,47365655
Iran,Sri Lanka,2020,female,38,IRN,LKA,87290193,21919000
Iran,Sri Lanka,2020,male,66,IRN,LKA,87290193,21919000
Iran,Sweden,2020,female,37418,IRN,SWE,87290193,10353442
Iran,Sweden,2020,male,41945,IRN,SWE,87290193,10353442
Iran,Switzerland,2020,female,6094,IRN,CHE,87290193,8638167
Iran,Switzerland,2020,male,7000,IRN,CHE,87290193,8638167
Iran,Tajikistan,2020,female,567,IRN,TJK,87290193,9543207
Iran,Tajikistan,2020,male,633,IRN,TJK,87290193,9543207
Iran,Thailand,2020,female,6,IRN,THA,87290193,71475664
Iran,Thailand,2020,male,7,IRN,THA,87290193,71475664
Iran,Turkey,2020,female,39667,IRN,TUR,87290193,83384680
Iran,Turkey,2020,male,44603,IRN,TUR,87290193,83384680
Iran,Turkmenistan,2020,female,951,IRN,TKM,87290193,6250438
Iran,Turkmenistan,2020,male,936,IRN,TKM,87290193,6250438
Iran,Ukraine,2020,female,399,IRN,UKR,87290193,44207754
Iran,Ukraine,2020,male,1771,IRN,UKR,87290193,44207754
Iran,United Kingdom,2020,female,35129,IRN,GBR,87290193,67081234
Iran,United Kingdom,2020,male,48402,IRN,GBR,87290193,67081234
Iran,United States of America,2020,female,186392,IRN,USA,87290193,331526933
Iran,United States of America,2020,male,200854,IRN,USA,87290193,331526933
Iran,Venezuela (Bolivarian Republic of),2020,female,31,IRN,VEN,87290193,28490453
Iran,Venezuela (Bolivarian Republic of),2020,male,53,IRN,VEN,87290193,28490453
Iran,Yemen,2020,female,2,IRN,YEM,87290193,32284046
Iran,Yemen,2020,male,4,IRN,YEM,87290193,32284046
Iraq,India,2020,female,287,IRQ,IND,42556984,1396387127
Iraq,India,2020,male,383,IRQ,IND,42556984,1396387127
